HHID,NWEIGHT,REGIONC,DIVISION,ENERPGM,REBATPGM,LDCNTPGM,ENGAUPGM,CONSEPGM,OTHPGM,WAGES,SELFHIRE,SSECURTY,PENSIONS,FSTAMPS,AFDC,UNEMPLOY,SSI,OTHERAID,MONEYPY,INC35PLU,KNOWHEAP,HEATAID,COOLAID,LIFELINE,LIHEAPEM,FUELPAID,CASHAID,VOUCHERS,CHECK2PM,OTHERPMT,GOVTAMT,WEATHERZ,FAMSIZE,POOR100,POOR125,HOWPAID,LIHEAP
5498,10452,4,8,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,04,9,1,1,0,0,0,0,0,0,1,0,204,0,2,1,1,1,1
5499,20262,2,3,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,03,1,1,1,0,0,0,1,0,0,0,0,9996,0,1,1,1,1,1
5500,16533,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5501,6619,2,4,0,9,9,9,9,9,1,0,0,0,1,1,1,0,0,13,9,1,1,0,0,0,1,0,0,0,0,9996,0,5,1,1,1,1
5502,14652,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,2,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5503,6822,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,12,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5504,21315,3,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5505,22470,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,2,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5506,15622,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
5507,11094,3,6,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,03,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
5508,7862,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,02,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
5509,25614,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5510,8006,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,23,6,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5511,64296,4,9,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,07,9,1,1,0,0,0,1,0,0,0,0,263,0,4,1,1,1,1
5512,26983,3,6,0,9,9,9,9,9,1,0,0,0,0,1,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,1
5513,18599,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,15,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5514,35325,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5515,19963,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
5516,26983,3,6,0,9,9,9,9,9,1,0,0,0,0,1,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5517,16537,2,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,5,0,0,1,1
5518,17163,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5519,25614,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5520,14168,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5521,15877,3,5,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5522,15336,4,9,0,9,9,9,9,9,0,1,1,1,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5523,20464,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,1
5524,16684,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
5525,16114,2,4,0,9,9,9,9,9,0,1,1,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5526,44216,2,3,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5527,7660,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5528,32711,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
5529,8617,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,1,05,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,1,1,3,1
5530,18980,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
5531,17075,3,6,0,9,9,9,9,9,1,0,0,0,0,1,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
5532,9028,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5533,17194,3,7,0,9,9,9,9,9,1,0,0,0,1,0,0,0,1,04,6,0,0,0,0,0,9,9,9,9,9,9999,0,4,1,1,1,1
5534,8729,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
5535,15585,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
5536,10870,4,8,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5537,9800,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5538,43787,4,9,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,6,0,0,1,0
5539,11710,2,4,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,15,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5540,11882,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5541,30970,2,3,0,9,9,9,9,9,0,0,0,0,1,0,0,0,1,02,9,1,1,0,0,0,1,0,0,0,0,896,0,1,1,1,1,1
5542,12657,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
5543,36503,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5544,11459,3,6,0,9,9,9,9,9,1,0,1,0,1,0,1,0,0,08,9,1,0,0,0,0,9,9,9,9,9,9999,0,7,1,1,1,1
5545,12306,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5546,7726,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
5547,17194,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5548,10944,4,8,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,03,9,1,1,0,0,0,1,0,0,0,0,40,0,1,1,1,1,1
5549,18252,3,5,0,9,9,9,9,9,0,0,0,1,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
5550,14815,1,1,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,05,9,1,1,0,0,0,1,0,0,0,0,500,0,1,0,1,1,1
5551,17763,4,9,0,9,9,9,9,9,0,0,0,1,0,0,0,0,0,16,7,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5552,21579,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5553,19522,1,2,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,23,7,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5554,10356,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
5555,10166,2,4,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,02,9,1,1,0,0,0,1,0,0,0,0,230,0,2,1,1,1,1
5556,8617,1,1,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,4,0
5557,9150,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5558,13358,1,2,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,21,1,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5559,26332,3,5,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
5560,18731,2,3,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,13,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
5561,71626,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5562,14397,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,1,25,6,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5563,7726,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,08,1,1,0,0,0,0,9,9,9,9,9,9999,0,3,1,1,1,1
5564,21847,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5565,17763,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5566,18731,2,3,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
5567,15710,4,9,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,21,1,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5568,17920,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5569,19307,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,1
5570,33260,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
5571,16819,1,2,0,9,9,9,9,9,1,0,1,0,1,0,0,1,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,2,0
5572,22470,3,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5573,14420,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5574,36063,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,1,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5575,25592,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5576,24347,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,2,0
5577,17920,2,3,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5578,21167,4,9,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,2,0
5579,11490,1,1,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,22,2,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5580,18731,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5581,8726,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
5582,9679,4,8,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,01,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,1,1,1,1
5583,7625,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5584,10944,4,8,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,05,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,1,1
5585,22749,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5586,17884,4,8,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,08,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
5587,26541,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5588,29129,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5589,11490,1,1,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5590,19329,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
5591,8617,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5592,10966,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5593,18252,3,5,0,9,9,9,9,9,1,0,0,0,1,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,1,1,1
5594,14642,1,2,0,9,9,9,9,9,1,0,0,0,1,0,0,0,0,07,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,2,1
5595,14652,4,9,0,9,9,9,9,9,1,1,0,1,0,0,0,0,0,15,1,1,0,0,0,0,9,9,9,9,9,9999,0,5,0,1,1,1
5596,8389,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,2,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5597,15348,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,1,3,0,0,1,0
5598,17243,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5599,17698,2,3,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,4,1
5600,20448,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5601,21774,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
5602,7726,2,4,0,9,9,9,9,9,1,1,1,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5603,9001,1,1,0,9,9,9,9,9,0,1,1,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5604,16499,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,1
5605,25564,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,1
5606,7862,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5607,17630,3,6,0,9,9,9,9,9,0,0,1,0,1,1,0,1,1,02,9,1,1,0,0,0,1,0,0,0,0,250,0,7,1,1,1,1
5608,10966,3,6,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,10,1,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
5609,27171,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5610,10111,4,8,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5611,8783,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5612,25314,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5613,22043,3,7,0,9,9,9,9,9,1,1,0,0,0,0,1,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
5614,30696,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,3,0
5615,9726,2,4,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,04,9,1,1,0,0,0,1,0,0,0,0,359,0,2,1,1,1,1
5616,13337,3,6,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,07,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,2,1
5617,8006,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5618,26184,4,9,0,9,9,9,9,9,0,0,0,1,0,1,0,0,0,14,9,1,1,0,0,0,1,0,0,0,0,400,0,3,0,0,1,1
5619,21631,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5620,42654,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,01,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,3,1
5621,27452,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,5,0,1,1,1
5622,15697,1,2,0,9,9,9,9,9,1,1,0,0,0,0,1,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5623,8572,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5624,25956,2,3,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,15,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,1
5625,16819,1,2,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,21,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5626,10966,3,6,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,07,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,2,1
5627,9915,4,8,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,12,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,3,1
5628,14564,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5629,31392,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
5630,11490,1,1,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,21,1,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5631,31420,4,9,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,01,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,4,1
5632,35813,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5633,25386,4,9,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,14,6,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5634,24788,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
5635,19878,2,3,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,09,8,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
5636,12179,1,1,0,9,9,9,9,9,1,1,0,0,0,0,1,0,0,21,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
5637,18424,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,7,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5638,16811,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,2,0
5639,15128,1,1,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,05,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,2,1
5640,15184,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
5641,37462,2,3,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5642,7726,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5643,7767,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5644,17920,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
5645,33623,4,9,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,03,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
5646,29592,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5647,11490,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5648,8783,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,10,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
5649,20637,3,5,0,9,9,9,9,9,0,0,1,0,1,0,0,1,0,03,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,2,1
5650,21579,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,09,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,1,1,1
5651,19691,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
5652,7280,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5653,16610,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5654,28088,3,5,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
5655,15348,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
5656,19871,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5657,15398,1,2,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,6,0,0,1,0
5658,25021,4,9,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,4,0
5659,6619,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
5660,9052,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,09,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
5661,16014,3,6,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5662,25662,1,2,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5663,9679,4,8,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,12,9,0,1,0,0,0,0,1,0,0,0,9996,1,7,1,1,1,1
5664,35678,2,3,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,6,0,0,1,0
5665,12926,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5666,13358,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
5667,14544,1,1,0,9,9,9,9,9,1,0,0,0,1,1,0,0,0,05,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,1,1,3,1
5668,31993,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,2,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
5669,10416,4,8,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,04,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,3,1
5670,8726,1,1,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,04,9,1,1,0,0,0,1,0,0,0,0,9996,0,3,1,1,1,1
